24797,Breiholz
79206,Breisach am Rhein
54426,Breit
83254,Breitbrunn a. Chiemsee
96151,Breitbrunn - Unterfr
03249,Breitenau - NL
56237,Breitenau - Westerw
67661,Breitenau b Kaiserslautern
06528,Breitenbach b Roßla
06712,Breitenbach b Zeitz - Elster
36287,Breitenbach a. Herzberg
37327,Breitenbach - Eichsfeld
66916,Breitenbach - Pfalz
98553,Breitenbach b Suhl
25597,Breitenberg b Itzehoe
94139,Breitenberg - Niederbay
08359,Breitenbrunn /Erzgeb.
87739,Breitenbrunn - Schwab
92363,Breitenbrunn - Oberpf
25524,Breitenburg
21734,Breitendeich
08258,Breitenfeld b Klingenthal
39638,Breitenfeld - Altmark
23881,Breitenfelde - Kr Hzgt Lauenb
96149,Breitengüßbach
39240,Breitenhagen
07806,Breitenhain b Neustadt - Orla
07407,Breitenheerda
55592,Breitenheim
06547,Breitenstein b Roßla
67466,Breitenstein - Pfalz
55758,Breitenthal b Idar-Oberstein
86488,Breitenthal b Krumbach - Schwaben
37339,Breitenworbis
89183,Breitingen
79874,Breitnau
78733,Breitreute
35767,Breitscheid - Hess
53547,Breitscheid - Kr Neuwied
55422,Breitscheid - Hunsrück
57539,Breitscheidt - Sieg
06536,Breitungen b Roßla
98597,Breitungen - Werra
94060,Breitwies - Gem Tettenweis
24811,Brekendorf
25821,Breklum
56370,Bremberg b Katzenelnbogen
28195,Bremen
28197,Bremen
28199,Bremen
28201,Bremen
28203,Bremen
28205,Bremen
28207,Bremen
28209,Bremen
28211,Bremen
28213,Bremen
28215,Bremen
28217,Bremen
28219,Bremen
28237,Bremen
28239,Bremen
28259,Bremen
28277,Bremen
28279,Bremen
28307,Bremen
28309,Bremen
28325,Bremen
28327,Bremen
28329,Bremen
28355,Bremen
28357,Bremen
28359,Bremen
28717,Bremen
28719,Bremen
28755,Bremen
28757,Bremen
28759,Bremen
28777,Bremen
28779,Bremen
36419,Bremen b Vacha
27568,Bremerhaven
27570,Bremerhaven
27572,Bremerhaven
27574,Bremerhaven
27576,Bremerhaven
27578,Bremerhaven
27580,Bremerhaven
27432,Bremervörde
37620,Bremke b Bodenwerder
56814,Bremm - Mosel
67822,Bremricherhof
56588,Bremscheid b Hausen - Wied
15890,Bremsdorf
07646,Bremsnitz
03253,Brenitz b Sonnewalde
56651,Brenk
93179,Brennberg - Oberpf
64395,Brensbach
19306,Brenz b Neustadt-Glewe
23883,Bresahn
19348,Bresch
19230,Bresegard b Hagenow
19294,Bresegard b Ludwigslust
18356,Bresewitz - Darß
15898,Breslack
21698,Brest - Kr Stade
06556,Bretleben
01900,Bretnig-Hauswalde
39606,Bretsch
75015,Bretten - Baden
56479,Bretthausen b Rennerod - Westerw
39307,Brettin
55559,Bretzenheim - Nahe
74626,Bretzfeld
64747,Breuberg
34479,Breuna
67725,Breunigweiler
37647,Brevörde
56321,Brey
16230,Breydin
25712,Brickeln
56867,Briedel
56850,Briedeler Heck
56829,Brieden
56820,Briedern
83739,Briefer
14778,Brielow
15848,Briescht
14656,Brieselang
03096,Briesen - NL
15518,Briesen (Mark)
15757,Briesen b Königs Wusterhausen
15913,Briesensee
01968,Brieske
15295,Brieskow-Finkenheerd
14778,Briest b Brandenburg an der Havel
19249,Briest b Lübtheen
21382,Brietlingen
29413,Brietz
17309,Brietzig
78086,Brigachtal
17153,Briggow
37639,Brille
59929,Brilon
54646,Brimingen
24816,Brinjahe
26835,Brinkum - Ostfriesl
17166,Bristow
16230,Britz b Eberswalde
18258,Bröbberow
08491,Brockau
06724,Bröckau
27386,Brockel - Kr Rotenburg - Wümme
29356,Bröckel - Kr Celle
54552,Brockscheid
49448,Brockum
01561,Brockwitz
04509,Brodau b Delitzsch
56332,Brodenbach
24398,Brodersby b Kappeln - Schlei
24864,Brodersby b Schleswig
24235,Brodersdorf
18184,Broderstorf
18209,Brodhagen
16230,Brodowin
56754,Brohl - Eifel
56656,Brohl-Lützing
17099,Brohm
04668,Bröhsen
16259,Broichsdorf
25576,Brokdorf - Holst
25554,Brokdorferlandscheide
24616,Brokstedt
69434,Brombach b Eberbach - Baden
64753,Brombachtal
38465,Brome - Niedersachs
25821,Brommelund
19249,Brömsenberg
59969,Bromskirchen
03205,Bronkow
87757,Bronnerlehe
19386,Broock b Lübz
23948,Brook b Grevesmühlen
18258,Brookhusen
01561,Brößnitz
21514,Bröthen - Kr Hzgt Lauenb
98599,Brotterode
04895,Brottewitz
57614,Brubbach
54518,Bruch b Wittlich
57539,Bruchertseifen
16278,Bruchhagen b Angermünde
53572,Bruchhausen - Westerw
27305,Bruchhausen-Vilsen
04643,Bruchheim
63486,Bruchköbel
66892,Bruchmühlbach-Miesau
15370,Bruchmühle b Strausberg
67281,Bruchmühle b Grünstadt
76646,Bruchsal
76872,Bruchsiedlung
99955,Bruchstedt
55758,Bruchweiler
76891,Bruchweiler-Bärenbach
85567,Bruck - Oberbay
92436,Bruck - Oberpf
14822,Brück - Mark
84079,Bruckberg - Niederbay
91590,Bruckberg - Mittelfr
06528,Brücken (Helme)
55767,Brücken - Birkenfeld
66904,Brücken (Pfalz)
56754,Brückenmühle - Gem Mertloch
82380,Bruckerhof
14778,Brückermark
82515,Bruckmaier
83052,Bruckmühl - Mangfall
53539,Brücktal
17159,Brudersdorf b Dargun
19412,Brüel
16928,Brügge b Pritzwalk
24582,Brügge - Holst
31033,Brüggen - Leine
41379,Brüggen - Niederrhein
99869,Brüheim
50321,Brühl - Rheinl
68782,Brühl - Baden
89611,Brühlhof b Obermarchtal
39240,Brumby b Schönebeck - Elbe
39624,Brunau - Altmark
39517,Brunkau
16928,Brünkendorf b Pritzwalk
16845,Brunn b Neustadt - Dosse
17039,Brunn b Neubrandenburg
84405,Brunn b Dorfen - Stadt
93164,Brunn - Kr Regensburg
98673,Brünn b Eisfeld
83346,Brünndling-Alm
16833,Brunne b Fehrbellin
86564,Brunnen b Schrobenhausen
36452,Brunnhartshausen
83362,Brunnstadt
63925,Brunnthal b Miltenberg
85649,Brunnthal - Kr München
16259,Brunow b Bad Freienwalde
19372,Brunow b Parchim
22946,Brunsbek
25541,Brunsbüttel
38154,Brunsleberfeld - Forsthaus
23883,Brunsmark
21524,Brunstorf - Kr Hzgt Lauenb
17509,Brünzow
55606,Bruschied
15749,Brusendorf
19071,Brüsewitz
17326,Brüssow - Uckermark
56814,Bruttig-Fankel
19217,Brützkow
56288,Bubach b Kastellaun
55270,Bubenheim - Rheinhess
67308,Bubenheim - Pfalz
91088,Bubenreuth
89347,Bubesheim
67742,Buborn
78585,Bubsheim
39517,Buch b Tangerhütte
56290,Buch - Hunsrück
56357,Buch - Taunus
74532,Buch b Ilshofen
84172,Buch a. Erlbach
85656,Buch a. Buchrain
89290,Buch b Illertissen
91592,Buch a. Wald
06642,Bucha b Naumburg - Saale
07389,Bucha b Pößneck
07751,Bucha b Jena
84428,Buchbach - Oberbay
98743,Buchbach b Gräfenthal
83371,Buchberg b Stein a d Traun
97320,Buchbrunn
86675,Buchdorf
56823,Büchel b Cochem
99638,Büchel b Sömmerda
56340,Büchelborn b Dachsenhausen
98693,Bücheloh
74722,Buchen (Odenwald)
21514,Büchen - Lauenb
79256,Buchenbach - Breisgau
91186,Büchenbach - Mittelfr
56130,Buchenberg b Bad Ems
87474,Buchenberg b Kempten - Allgäu
55491,Büchenbeuren
16818,Buchenhaus
18249,Buchenhof b Bützow
18320,Buchenhorst b Ribnitz-Damgarten
54608,Buchet - Eifel
99438,Buchfart
03253,Buchhain
88637,Buchheim b Meßkirch
73569,Buchhof b Eschach
73577,Buchhof b Ruppertshofen
89522,Buchhof - Brenz
74249,Buchhof - Gem Hardthausen am Kocher
74249,Buchhof - Gem Öhringen
94533,Buchhofen b Osterhofen
14547,Buchholz bei Beelitz
14823,Buchholz b. Niemegk
15345,Buchholz b Strausberg
15518,Buchholz b Fürstenwalde - Spree
16928,Buchholz b Pritzwalk
17209,Buchholz b Röbel
21244,Buchholz in der Nordheide
23911,Buchholz b Ratzeburg
25712,Buchholz - Dithm
29690,Buchholz (Aller)
31710,Buchholz b Stadthagen
39579,Buchholz b Stendal
53567,Buchholz (Westerwald)
56379,Buchholz - Rhein-Lahn-Kr
99762,Buchholz b Nordhausen
54531,Buchholz - Gem Eckfeld
54531,Buchholz - Gem Pantenburg
66500,Buchholzbergerhof
16928,Buchhorst b Pritzwalk
21481,Buchhorst - Kr Hzgt Lauenb
94124,Büchlberg
86807,Buchloe
37339,Buchmühle b Leinefelde
74579,Buchmühle b Fichtenau
14641,Buchow-Karpzow
03229,Buchwäldchen
03205,Buchwäldchen Ziegelei
04895,Buckau b Herzberg - Elster
14793,Buckau b Brandenburg an der Havel
31675,Bückeburg
27333,Bücken b Hoya - Weser
91054,Buckenhof - Mittelfr
14793,Bücknitz
03205,Buckow - NL
14913,Buckow b Jüterbog
15377,Buckow - Märkische Schweiz
15848,Buckow b Beeskow
16230,Buckow b Eberswalde
16945,Buckow b Pritzwalk
14715,Buckow b Großwudicke
14715,Buckow b Nennhausen
16845,Bückwitz
17440,Buddenhagen b Wolgast
38372,Büddenstedt
24782,Büdelsdorf
39291,Büden
55469,Budenbach
55257,Budenheim b Mainz
54610,Büdesheim - Eifel
63654,Büdingen - Hess
54426,Büdlich
99869,Bufleben
17398,Bugewitz
17440,Buggenhagen b Wolgast
79426,Buggingen
15859,Bugk
77815,Bühl - Baden
37339,Buhla
55767,Buhlenberg
39264,Buhlendorf
77830,Bühlertal
74424,Bühlertann
74426,Bühlerzell
74523,Bühlerzimmern
38835,Bühne b Halberstadt
23845,Bühnsdorf
37127,Bühren b Göttingen
49685,Bühren - Gem Emstek
06869,Buko
21782,Bülkau
56859,Bullay
16928,Bullendorf b Pritzwalk
25355,Bullenkuhlen
17166,Bülow b Teterow
18276,Bülow b Güstrow
19089,Bülow b Schwerin - Meckl
19217,Bülow b Gadebusch
27412,Bülstedt
39345,Bülstringen
06895,Bülzig
26831,Bunde - Ostfriesl
32257,Bünde
55626,Bundenbach
76891,Bundenthal
26831,Bunderhee
97494,Bundorf
14715,Bünsche
24794,Bünsdorf
25767,Bunsoh - Dithm
54597,Burbach - Eifel
57299,Burbach - Siegerl
79683,Bürchau
56593,Bürdenbach
33142,Büren - Westf
02979,Burg b Hoyerswerda
03096,Burg (Spreewald)
23769,Burg auf Fehmarn
25712,Burg (Dithmarschen)
39288,Burg b Magdeburg
54646,Burg - Eifel
56843,Burg (Mosel)
72379,Burg Hohenzollern - Gem Bisingen
17094,Burg Stargard
89331,Burgau - Schwab
87545,Burgberg i. Allgäu
91593,Burgbernheim
74523,Burgbretzingen
56659,Burgbrohl
31303,Burgdorf - Kr Hannover
38272,Burgdorf b Salzgitter
96138,Burgebrach
07616,Bürgel - Thür
54472,Burgen b Bernkastel-Kues
56332,Burgen - Mosel
25712,Burgerfeld - Dithm
86977,Burggen
19348,Burghagen
02979,Burghammer
96152,Burghaslach
36151,Burghaun
84489,Burghausen - Salzach
86666,Burgheim - Oberbay
06648,Burgholzhausen b Eckartsberga
07907,Burgk
06804,Burgkemnitz
84508,Burgkirchen a d Alz
96224,Burgkunstadt
57632,Burglahr
97724,Burglauer
07356,Burglemnitz
93133,Burglengenfeld
06184,Burgliebenau
02979,Burgneudorf
91595,Burgoberbach
97496,Burgpreppach
88483,Burgrieden
91790,Burgsalach
06636,Burgscheidungen
65558,Burgschwalbach
06295,Burgsdorf b Lutherstadt Eisleben
97775,Burgsinn
55595,Burgsponheim
09217,Burgstädt - Sachs
63927,Bürgstadt
39517,Burgstall b Tangerhütte
83329,Burgstall b Waging a See
08538,Burgstein b Plauen
71576,Burgstetten
90559,Burgthann
35099,Burgwald - Eder
37318,Burgwalde
16775,Burgwall
30938,Burgwedel
06667,Burgwerben
96154,Burgwindheim
07806,Burgwitz
15537,Burig
91596,Burk - Mittelfr
97705,Burkardroth
01906,Burkau
07422,Burkersdorf b Rudolstadt
07570,Burkersdorf b Gera
07819,Burkersdorf b Neustadt - Orla
09629,Burkersdorf - Mulde
06647,Burkersroda
09235,Burkhardtsdorf
71111,Burkhardtsmühle
72393,Burladingen
49459,Burlage b Diepholz
17089,Burow b Altentreptow
19348,Burow b Perleberg
76835,Burrweiler
51399,Burscheid - Rheinl
54673,Burscheid - Eifel
68642,Bürstadt
89349,Burtenbach
54424,Burtscheid
21709,Burweg
04895,Burxdorf
15328,Buschdorf b Seelow
38350,Buschhaus b Büddenstedt
06926,Buschkuhnsdorf
14715,Buschow
19417,Büschow
18528,Buschvitz
24866,Busdorf b Schleswig
35418,Buseck
76891,Busenberg - Pfalz
14547,Busendorf b Beelitz - Mark
57612,Busenhausen
25719,Busenwurth
78266,Büsingen am Hochrhein
16816,Buskow
24398,Büßholz
99198,Büßleben
99198,Büßleben
39624,Büste
25761,Büsum
25761,Büsumer Deichhausen
26969,Butjadingen
17209,Bütow
25572,Büttel - Westholst
64572,Büttelborn
18230,Büttelkow
99439,Buttelstedt
96155,Buttenheim
86647,Buttenwiesen
97244,Bütthard
36419,Buttlar
23936,Büttlingen
99628,Buttstädt
37359,Büttstedt
35510,Butzbach
15913,Butzen b Lübben
14715,Bützer
14778,Butzow b Brandenburg an der Havel
17392,Butzow b Anklam
18246,Bützow
85114,Buxheim - Oberbay
87740,Buxheim b Memmingen
21614,Buxtehude
15913,Byhleguhre
15913,Byhlen
56237,Caan
07586,Caaschwitz
21781,Cadenberge
90556,Cadolzburg
15926,Cahnsdorf
03205,Calau
39240,Calbe (Saale)
38547,Calberlah
34379,Calden - Hess
67829,Callbach
09337,Callenberg b Hohenstein-Ernstthal
53424,Calmuth
39359,Calvörde
75365,Calw
19067,Cambs
07774,Camburg
19246,Camin
15913,Caminchen
14822,Cammer b Brück - Mark
17094,Cammin b Neubrandenburg
18195,Cammin b Rostock
19217,Campow
35043,Capelle - Hof
35043,Capelle - Hof
27632,Cappel b Bremerhaven
49692,Cappeln (Oldenburg)
14548,Caputh
19217,Carlow
67316,Carlsberg - Pfalz
08325,Carlsfeld - Erzgeb
17291,Carmzow
17219,Carolinenhof b Waren
17237,Carpin
15326,Carzig
06618,Casekirchen
16306,Casekow
03229,Casel
97355,Castell - Unterfr
44575,Castrop-Rauxel
44577,Castrop-Rauxel
44579,Castrop-Rauxel
44581,Castrop-Rauxel
38889,Cattenstedt
99887,Catterfeld
04758,Cavertitz
29221,Celle
29223,Celle
29225,Celle
29227,Celle
29229,Celle
93413,Cham - Oberpf
93466,Chamerau
56379,Charlottenberg b Holzappel - Rhein-Lahn-Kr
23992,Charlottenfelde b Wismar - Meckl
18292,Charlottenthal b Krakow a See
09111,Chemnitz - Sachs
09112,Chemnitz - Sachs
09113,Chemnitz - Sachs
09114,Chemnitz - Sachs
09116,Chemnitz - Sachs
09117,Chemnitz - Sachs
09119,Chemnitz - Sachs
09120,Chemnitz - Sachs
09122,Chemnitz - Sachs
09123,Chemnitz - Sachs
09125,Chemnitz - Sachs
09126,Chemnitz - Sachs
09127,Chemnitz - Sachs
09128,Chemnitz - Sachs
09130,Chemnitz - Sachs
09131,Chemnitz - Sachs
83339,Chieming
83256,Chiemsee
06386,Chörau
04720,Choren
16230,Chorin
16909,Christdorf
98547,Christes
24799,Christiansholm
25693,Christianslust b St. Michaelisdonn
15806,Christinendorf
23948,Christinenfeld b Klütz
25593,Christinenthal - Holst
89522,Christophruhe
07907,Chursdorf b Schleiz
09322,Chursdorf b Rochlitz
18233,Clausdorf b Neubukow
18239,Clausdorf b Bad Doberan
66978,Clausen - Kr Pirmasens
09236,Claußnitz b Mittweida
38678,Clausthal-Zellerfeld
74389,Cleebronn
29459,Clenze
99718,Clingen
49661,Cloppenburg
07407,Clöswitz
39517,Cobbel
06869,Cobbelsdorf
96450,Coburg
56812,Cochem
06449,Cochstedt
48653,Coesfeld
35091,Cölbe
35091,Cölbe
39326,Colbitz
04680,Colditz
97903,Collenberg
04680,Collmen b Grimma
91598,Colmberg
01612,Colmnitz b Riesa
01738,Colmnitz b Freital
27243,Colnrade
17094,Cölpin
04680,Commichau
17258,Conow b Feldberg - Meckl
66497,Contwig
31863,Coppenbrügge
31091,Coppengrave
06408,Cörmigk
36219,Cornberg - Hess
06369,Cosa b Köthen - Anh
15898,Coschen
06369,Cösitz
07751,Cospeda
07751,Cospeda
01462,Cossebaude
01462,Cossebaude
07985,Cossengrün
01640,Coswig b Dresden
06869,Coswig (Anhalt)
16259,Cöthen
03042,Cottbus
03044,Cottbus
03046,Cottbus
03048,Cottbus
03050,Cottbus
03051,Cottbus
03052,Cottbus
03053,Cottbus
03054,Cottbus
03055,Cottbus
99326,Cottendorf
74564,Crailsheim
65558,Cramberg
38312,Cramme
19071,Cramonshagen
03205,Craupe
99330,Crawinkel
97993,Creglingen
38162,Cremlingen
95473,Creußen
99831,Creuzburg
16306,Criewen
07557,Crimla
08451,Crimmitschau
03246,Crinitz
08147,Crinitzberg
07924,Crispendorf
19089,Crivitz
39517,Cröchern
98673,Crock
06628,Crölpa-Löbschütz
67744,Cronenberg b Lauterecken
07613,Crossen an der Elster
02681,Crostau
07318,Crösten
01920,Crostwitz
09474,Crottendorf - Erzgeb
16278,Crussow
19322,Cumlosen
02733,Cunewalde
01728,Cunnersdorf b Freital
98744,Cursdorf
27472,Cuxhaven
27474,Cuxhaven
27476,Cuxhaven
27478,Cuxhaven
02733,Czorneboh
57567,Daaden
99428,Daasdorf a Berge
99439,Daasdorf b Buttelstedt
19406,Dabel
15806,Dabendorf
16818,Dabergotz
17129,Daberkow
06888,Dabrun
85221,Dachau
99974,Dachrieden
91462,Dachsbach
79875,Dachsberg (Südschwarzwald)
84371,Dachsbergau
56340,Dachsborn b Dachsenhausen
56340,Dachsenhausen
75385,Dachshof - Württ
99100,Dachwig
67273,Dackenheim
54619,Dackscheid b Großkampenberg
54649,Dackscheid b Waxweiler
19294,Dadow
25899,Dagebüll
25578,Dägeling
21368,Dahlem - Niedersachs
53949,Dahlem b Kall
54636,Dahlem b Bitburg
04774,Dahlen - Sachs
14793,Dahlen b Brandenburg an der Havel
39579,Dahlen b Stendal
21368,Dahlenburg
39326,Dahlenwarsleben
15827,Dahlewitz
16928,Dahlhausen b Pritzwalk
56348,Dahlheim - Taunus
38170,Dahlum
15366,Dahlwitz-Hoppegarten
15936,Dahme - Mark
23747,Dahme - Holst
17166,Dahmen
22946,Dahmker
15864,Dahmsdorf b Storkow - Mark
66994,Dahn
54689,Dahnen
14806,Dahnsdorf
29413,Dähre
88718,Daisendorf
86653,Daiting
55595,Dalberg - Kr Bad Kreuznach
19071,Dalberg-Wendelstorf
24635,Daldorf
54689,Daleiden
55278,Dalheim b Mainz
14913,Dalichow
17166,Dalkendorf
21483,Dalldorf - Kr Hzgt Lauenb
14624,Dallgow
23996,Dalliendorf
19357,Dallmin
55765,Dambach - Kr Birkenfeld - Nahe
19357,Dambeck b Perleberg
23996,Dambeck b Wismar - Meckl
29416,Dambeck - Altmark
14822,Damelang
19417,Dämelow
24361,Damendorf
17121,Damerow b Demmin
17309,Damerow b Pasewalk
39539,Damerow b Schönhausen - Elbe
54413,Damflos
23738,Damlos
18196,Damm b Rostock
19374,Damm b Parchim
63874,Dammbach
14715,Damme b Rathenow
17291,Damme b Prenzlau
49401,Damme - Dümmer
15299,Dammendorf b Eisenhüttenstadt
19273,Dammereez
94526,Dammersbach b Metten - Donau
36326,Dammeshof
36326,Dammesmühle
25554,Dammfleth
25776,Dammsfeld
56472,Dammühle
29472,Damnatz
24351,Damp
55432,Damscheid
14797,Damsdorf b Brandenburg an der Havel
23824,Damsdorf - Kr Segeberg
23948,Damshagen
16321,Danewitz
14828,Dangelsdorf b Görzke
24229,Dänischenhagen
53520,Dankerath
06493,Dankerode b Quedlinburg
99837,Dankmarshausen
14913,Danna
24329,Dannau - Kr Plön
38461,Danndorf - Niedersachs
18236,Danneborth
39649,Dannefeld
16259,Dannenberg /Mark
29451,Dannenberg (Elbe)
67814,Dannenfels - Pfalz
15754,Dannenreich
16775,Dannenwalde b Gransee
16866,Dannenwalde b Neustadt - Dosse
24867,Dannewerk
19348,Dannhof
39245,Dannigkow
67125,Dannstadt-Schauernheim
38855,Danstedt
19273,Darchau
38836,Dardesheim
19357,Dargardt
17498,Dargelin
17419,Dargen
23883,Dargow
17159,Dargun
38871,Darlingerode
64283,Darmstadt
64285,Darmstadt
64287,Darmstadt
64289,Darmstadt
64291,Darmstadt
64293,Darmstadt
64295,Darmstadt
64297,Darmstadt
16818,Darritz
18581,Darsband
54552,Darscheid - Kr Daun
16818,Darsikow
76848,Darstein - Pfalz
19372,Darze b Parchim
54689,Dasburg - Eifel
86453,Dasing
18320,Daskow
37586,Dassel - Solling
21521,Dassendorf
23942,Dassow
24589,Dätgen
45711,Datteln
53547,Dattenberg b Linz a Rhein
56589,Datzeroth
55566,Daubach - Hunsrück
56412,Daubach - Westerw
53520,Daubiansmühle
78083,Dauchingen
17291,Dauer
54550,Daun
56132,Dausenau
72356,Dautmergen
35232,Dautphetal
54673,Dauwelshausen
83368,Daxberg b St Georgen - Chiemgau
55442,Daxweiler
19217,Dechow
16833,Dechtow
93152,Deckelstein
75392,Deckenpfronn
38836,Dedeleben
17291,Dedelow
29386,Dedelstorf
53426,Dedenbach
06295,Dederstedt
37627,Deensen
38835,Deersheim
98744,Deesbach
56237,Deesen
14550,Deetz b Potsdam
39264,Deetz b Zerbst
39599,Deetz b Stendal
94469,Deggendorf
88693,Deggenhausertal
73326,Deggingen
06686,Dehlitz (Saale)
19300,Deibow
67146,Deidesheim
78586,Deilingen
67742,Deimberg
83739,Deining b Irschenberg
92364,Deining - Oberpf
86738,Deiningen
21717,Deinste
27446,Deinstedt
86489,Deisenhausen
82041,Deisenhofen b München
78652,Deißlingen - Neckar
73779,Deizisau
33129,Delbrück
22941,Delingsdorf
06246,Delitz am Berge
04509,Delitzsch
66503,Dellfeld
19273,Dellien
31073,Delligsen
57537,Dellingen
25786,Dellstedt
27749,Delmenhorst
27751,Delmenhorst
27753,Delmenhorst
27755,Delmenhorst
25788,Delve - Holst
19089,Demen
54552,Demerath
19217,Demern
16866,Demerthin
01877,Demitz-Thumitz
39579,Demker
17109,Demmin - Hansestadt
15518,Demnitz b Fürstenwalde - Spree
39307,Demsin
73770,Denkendorf - Württ
85095,Denkendorf - Oberbay
78588,Denkingen - Württ
86920,Denklingen - Oberbay
38321,Denkte
14913,Dennewitz
08393,Dennheritz
66871,Dennweiler-Frohnbach
54570,Densborn
17268,Densow
54597,Denterhof
91599,Dentlein a. Forst
79211,Denzlingen
39317,Derben
38895,Derenburg
37691,Derental
19348,Dergenthin
36466,Dermbach - Thür
99625,Dermsdorf
53507,Dernau - Ahr
56307,Dernbach b Dierdorf
56428,Dernbach (Westerwald)
76857,Dernbach - Pfalz
24326,Dersau - Kr Plön
57520,Derschen
17498,Dersekow
19260,Dersenow
26906,Dersum
14550,Derwitz
55592,Desloch
31035,Despetal
06842,Dessau - Anh
06844,Dessau - Anh
06846,Dessau - Anh
06847,Dessau - Anh
06849,Dessau - Anh
56357,Dessighofen
19406,Dessin
16845,Dessow
26847,Detern
39291,Detershagen b Burg b Magdeburg
32756,Detmold
32758,Detmold
32760,Detmold
97337,Dettelbach
72135,Dettenhausen - Württ
76706,Dettenheim - Baden
79802,Dettighofen
72581,Dettingen an der Erms
73265,Dettingen unter Teck
88451,Dettingen an der Iller
18334,Dettmannsdorf b Bad Sülze
38173,Dettum
39345,Detzel Gut
39345,Detzel Schloß
54340,Detzem
04828,Deuben b Wurzen
06682,Deuben b Weißenfels
54570,Deudesfeld
93180,Deuerling
37355,Deuna
54411,Deuselbach
86989,Deutenried
14822,Deutsch Bork
21407,Deutsch Evern
16818,Deutschhof b Fehrbellin
09548,Deutschneudorf
04574,Deutzen
55278,Dexheim
18513,Deyelsdorf
54426,Dhronecken
55494,Dichtelbach
15859,Dickdamm
49453,Dickel - Kr Diepholz
57520,Dickendorf
55483,Dickenschied
55758,Dickesbach
14728,Dickte
38530,Didderse
91583,Diebach - Mittelfr
56332,Dieblich
64807,Dieburg
06369,Diebzig
57548,Diedenberg
15306,Diedersdorf b Seelow
15831,Diedersdorf b Zossen b Berlin
36452,Diedorf b Bad Salzungen
86420,Diedorf - Schwab
99988,Diedorf b Mühlhausen - Thür
17498,Diedrichshagen b Greifswald
23936,Diedrichshagen b Grevesmühlen
54538,Diefenbach b Wittlich
18299,Diekhof b Laage
31199,Diekholzen
25709,Diekhusen-Fahrstedt
56283,Dieler b Halsenbach
69234,Dielheim
67811,Dielkirchen
37633,Dielmissen
34519,Diemelsee
34474,Diemelstadt
17252,Diemitz b Mirow - Meckl
56379,Dienethal
55276,Dienheim
15864,Diensdorf-Radlow
99326,Dienstedt-Hettstedt
55765,Dienstweiler
31603,Diepenau
15831,Diepensee
49356,Diepholz
73266,Diepoldsburg
83364,Diepoltstatt
01665,Diera
76889,Dierbach
16835,Dierberg
56269,Dierdorf
54533,Dierfeld
18347,Dierhagen - Ostseebad
54523,Dierscheid
01612,Diesbar-Seußlitz
54668,Diesburgerhof
29413,Diesdorf - Altmark
06184,Dieskau
91456,Diespeck
86911,Dießen a. Ammersee
19399,Diestelow
99713,Dietenborn
89165,Dietenheim - Iller
90599,Dietenhofen - Mittelfr
37318,Dieterode
84378,Dietersburg
06536,Dietersdorf b Roßla
14913,Dietersdorf b Jüterbog
91463,Dietersheim - Mittelfr
92542,Dieterskirchen
92345,Dietfurt a d Altmühl
56355,Diethardt
78661,Dietingen b Rottweil
36460,Dietlas
87463,Dietmannsried
83623,Dietramszell
66484,Dietrichingen
06888,Dietrichsdorf b Lutherstadt Wittenberg
63128,Dietzenbach
37318,Dietzenrode/Vatterode
98530,Dietzhausen
98530,Dietzhausen
35716,Dietzhölztal
65582,Diez
55487,Dill
35683,Dillenburg
35684,Dillenburg
35685,Dillenburg
35686,Dillenburg
35687,Dillenburg
35688,Dillenburg
35689,Dillenburg
35690,Dillenburg
55481,Dillendorf - Hunsrück
66763,Dillingen - Saar
89407,Dillingen a d Donau
98530,Dillstädt
76848,Dimbach - Pfalz
54614,Dingdorf - Eifel
37351,Dingelstädt - Eichsfeld
38838,Dingelstedt am Huy
25715,Dingen - Dithm
84130,Dingolfing
97497,Dingolshausen
98646,Dingsleben
24891,Dingwatt
91550,Dinkelsbühl
86424,Dinkelscherben
49413,Dinklage
19406,Dinnies
46535,Dinslaken
46537,Dinslaken
46539,Dinslaken
55234,Dintesheim
99837,Dippach b Berka - Werra
36160,Dipperz
14806,Dippmannsdorf
01744,Dippoldiswalde
87742,Dirlewang
67246,Dirmstein
89264,Dirrfelden
89561,Dischingen
03096,Dissen - NL
49201,Dissen am Teutoburger Wald
06484,Ditfurt
56729,Ditscheid b Mayen
97456,Dittelbrunn
02788,Dittelsdorf
67596,Dittelsheim-Heßloch
91723,Dittenheim
07422,Dittersdorf b Rudolstadt
07907,Dittersdorf b Schleiz
09326,Dittmannsdorf b Rochlitz
09573,Dittmannsdorf b Flöha
09629,Dittmannsdorf b Freiberg - Sachs
07422,Dittrichshütte
66903,Dittweiler - Pfalz
71254,Ditzingen
18314,Divitz-Spoldershagen
06928,Dixförda
39606,Dobberkau
19243,Döbbersen
19399,Dobbertin
18292,Dobbin b Güstrow
39606,Dobbrun
75335,Dobel - Württ
83329,Dobelgraben
04720,Döbeln
15868,Doberburg
09306,Doberenz
14727,Döberitz
03253,Doberlug-Kirchhain
03159,Döbern - NL
01594,Dobernitz b Riesa
04509,Döbernitz
02692,Doberschau
04838,Doberschütz
24232,Dobersdorf - Holst
07389,Dobian
04626,Dobitschen
06198,Döblitz b Halle - Saale
01561,Dobra b Großenhain - Sachs
04924,Dobra b Bad Liebenwerda
01561,Dobra Bad b Großenhain - Sachs
04886,Döbrichau b Torgau
06727,Döbris
